cui	Disease Name	cui	Disease Name	MeSH Disease Class	UMLS Semantic Type	cui	Disease Name	gene	Symbol	gene	Symbol	Uniprot	Gene Name	Pathway	Panther Protein Class	gene	Symbol	Score	Score	Disease	# Of PMIDs	Gene	Disease	Gene	# Of PMIDs	Disease	# Of PMIDs	# Of PMIDs	Gene
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2155	F7	2155	F7	P08709	coagulation factor VII (serum prothrombin conversion accelerator)	Hemostasis; Metabolism of proteins; Circadian Clock	calcium-binding protein; defense/immunity protein; hydrolase; protease	2155	F7	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2155	umls:C0002395	2155	1	umls:C0002395	1	1	2155
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2159	F10	2159	F10	P00742	coagulation factor X	Hemostasis; Metabolism of proteins	calcium-binding protein; defense/immunity protein; hydrolase; protease	2159	F10	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2159	umls:C0002395	2159	1	umls:C0002395	1	1	2159
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2199	FBLN2	2199	FBLN2	P98095	fibulin 2	null	null	2199	FBLN2	0.00231706751934751	0.00231706751934751	umls:C0002395	0	2199	umls:C0002395	2199	0	umls:C0002395	0	0	2199
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2243	FGA	2243	FGA	P02671	fibrinogen alpha chain	Hemostasis; Extracellular matrix organization; Signal Transduction	signaling molecule	2243	FGA	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2243	umls:C0002395	2243	1	umls:C0002395	1	1	2243
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2244	FGB	2244	FGB	P02675	fibrinogen beta chain	Hemostasis; Extracellular matrix organization; Signal Transduction	signaling molecule	2244	FGB	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2244	umls:C0002395	2244	1	umls:C0002395	1	1	2244
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2247	FGF2	2247	FGF2	P09038	fibroblast growth factor 2 (basic)	Developmental Biology; Immune System; Extracellular matrix organization; Signal Transduction	signaling molecule	2247	FGF2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2247	umls:C0002395	2247	1	umls:C0002395	1	1	2247
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2258	FGF13	2258	FGF13	Q92913	fibroblast growth factor 13	null	signaling molecule	2258	FGF13	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2258	umls:C0002395	2258	1	umls:C0002395	1	1	2258
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2260	FGFR1	2260	FGFR1	P11362	fibroblast growth factor receptor 1	Developmental Biology; Immune System; Signal Transduction	null	2260	FGFR1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2260	umls:C0002395	2260	1	umls:C0002395	1	1	2260
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2261	FGFR3	2261	FGFR3	P22607	fibroblast growth factor receptor 3	Immune System; Signal Transduction	null	2261	FGFR3	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2261	umls:C0002395	2261	1	umls:C0002395	1	1	2261
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2263	FGFR2	2263	FGFR2	P21802	fibroblast growth factor receptor 2	Immune System; Signal Transduction	null	2263	FGFR2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2263	umls:C0002395	2263	1	umls:C0002395	1	1	2263
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2300	FOXL1	2300	FOXL1	Q12952	forkhead box L1	null	nucleic acid binding; transcription factor	2300	FOXL1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2300	umls:C0002395	2300	1	umls:C0002395	1	1	2300
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2492	FSHR	2492	FSHR	P23945	follicle stimulating hormone receptor	Signal Transduction	extracellular matrix protein; receptor	2492	FSHR	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2492	umls:C0002395	2492	1	umls:C0002395	1	1	2492
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2572	GAD2	2572	GAD2	Q05329	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	Neuronal System	lyase	2572	GAD2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2572	umls:C0002395	2572	1	umls:C0002395	1	1	2572
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2623	GATA1	2623	GATA1	P15976	GATA binding protein 1 (globin transcription factor 1)	Hemostasis	nucleic acid binding; transcription factor	2623	GATA1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2623	umls:C0002395	2623	1	umls:C0002395	1	1	2623
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2645	GCK	2645	GCK	P35557	glucokinase (hexokinase 4)	Developmental Biology; Transmembrane transport of small molecules; Metabolism	kinase; transferase	2645	GCK	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2645	umls:C0002395	2645	1	umls:C0002395	1	1	2645
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2675	GFRA2	2675	GFRA2	O00451	GDNF family receptor alpha 2	Developmental Biology	null	2675	GFRA2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2675	umls:C0002395	2675	1	umls:C0002395	1	1	2675
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2683	B4GALT1	2683	B4GALT1	P15291	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	Metabolism of proteins; Metabolism; Reproduction; Signal Transduction	null	2683	B4GALT1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2683	umls:C0002395	2683	1	umls:C0002395	1	1	2683
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2691	GHRH	2691	GHRH	P01286	growth hormone releasing hormone	Signal Transduction	signaling molecule	2691	GHRH	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2691	umls:C0002395	2691	1	umls:C0002395	1	1	2691
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2692	GHRHR	2692	GHRHR	Q02643	growth hormone releasing hormone receptor	Signal Transduction	defense/immunity protein; receptor	2692	GHRHR	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2692	umls:C0002395	2692	1	umls:C0002395	1	1	2692
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2736	GLI2	2736	GLI2	P10070	GLI family zinc finger 2	Signal Transduction	transcription factor	2736	GLI2	0.00231706751934751	0.00231706751934751	umls:C0002395	0	2736	umls:C0002395	2736	0	umls:C0002395	0	0	2736
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2742	GLRA2	2742	GLRA2	P23416	glycine receptor, alpha 2	Transmembrane transport of small molecules	receptor; transporter	2742	GLRA2	0.00231706751934751	0.00231706751934751	umls:C0002395	0	2742	umls:C0002395	2742	0	umls:C0002395	0	0	2742
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2885	GRB2	2885	GRB2	P62993	growth factor receptor-bound protein 2	null	signaling molecule; transmembrane receptor regulatory/adaptor protein	2885	GRB2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2885	umls:C0002395	2885	1	umls:C0002395	1	1	2885
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2925	GRPR	2925	GRPR	P30550	gastrin-releasing peptide receptor	Signal Transduction	receptor	2925	GRPR	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2925	umls:C0002395	2925	1	umls:C0002395	1	1	2925
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2941	GSTA4	2941	GSTA4	O15217	glutathione S-transferase alpha 4	Metabolism	null	2941	GSTA4	0.00231706751934751	0.00231706751934751	umls:C0002395	1	2941	umls:C0002395	2941	1	umls:C0002395	1	1	2941
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3122	HLA-DRA	3122	HLA-DRA	P01903	major histocompatibility complex, class II, DR alpha	null	defense/immunity protein	3122	HLA-DRA	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3122	umls:C0002395	3122	1	umls:C0002395	1	1	3122
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3157	HMGCS1	3157	HMGCS1	Q01581	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble)	Metabolism	lyase; transferase	3157	HMGCS1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3157	umls:C0002395	3157	1	umls:C0002395	1	1	3157
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3172	HNF4A	3172	HNF4A	P41235	hepatocyte nuclear factor 4, alpha	null	nucleic acid binding; receptor; transcription factor	3172	HNF4A	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3172	umls:C0002395	3172	1	umls:C0002395	1	1	3172
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3177	SLC29A2	3177	SLC29A2	Q14542	solute carrier family 29 (equilibrative nucleoside transporter), member 2	Transmembrane transport of small molecules	transporter	3177	SLC29A2	0.00231706751934751	0.00231706751934751	umls:C0002395	0	3177	umls:C0002395	3177	0	umls:C0002395	0	0	3177
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3239	HOXD13	3239	HOXD13	P35453	homeobox D13	null	nucleic acid binding; transcription factor	3239	HOXD13	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3239	umls:C0002395	3239	1	umls:C0002395	1	1	3239
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3248	HPGD	3248	HPGD	P15428	hydroxyprostaglandin dehydrogenase 15-(NAD)	Metabolism	oxidoreductase	3248	HPGD	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3248	umls:C0002395	3248	1	umls:C0002395	1	1	3248
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3304	HSPA1B	3304	HSPA1B	P08107	heat shock 70kDa protein 1B	Gene Expression; Cellular responses to stress	chaperone	3304	HSPA1B	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3304	umls:C0002395	3304	1	umls:C0002395	1	1	3304
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3306	HSPA2	3306	HSPA2	P54652	heat shock 70kDa protein 2	Cell Cycle; Cellular responses to stress	chaperone	3306	HSPA2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3306	umls:C0002395	3306	1	umls:C0002395	1	1	3306
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3459	IFNGR1	3459	IFNGR1	P15260	interferon gamma receptor 1	Immune System	defense/immunity protein; receptor	3459	IFNGR1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3459	umls:C0002395	3459	1	umls:C0002395	1	1	3459
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3484	IGFBP1	3484	IGFBP1	P08833	insulin-like growth factor binding protein 1	Metabolism of proteins	null	3484	IGFBP1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3484	umls:C0002395	3484	1	umls:C0002395	1	1	3484
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3485	IGFBP2	3485	IGFBP2	P18065	insulin-like growth factor binding protein 2, 36kDa	Metabolism of proteins	null	3485	IGFBP2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3485	umls:C0002395	3485	1	umls:C0002395	1	1	3485
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3487	IGFBP4	3487	IGFBP4	P22692	insulin-like growth factor binding protein 4	Metabolism of proteins	null	3487	IGFBP4	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3487	umls:C0002395	3487	1	umls:C0002395	1	1	3487
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3488	IGFBP5	3488	IGFBP5	P24593	insulin-like growth factor binding protein 5	Metabolism of proteins	null	3488	IGFBP5	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3488	umls:C0002395	3488	1	umls:C0002395	1	1	3488
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3489	IGFBP6	3489	IGFBP6	P24592	insulin-like growth factor binding protein 6	null	null	3489	IGFBP6	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3489	umls:C0002395	3489	1	umls:C0002395	1	1	3489
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3562	IL3	3562	IL3	P08700	interleukin 3	null	signaling molecule	3562	IL3	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3562	umls:C0002395	3562	1	umls:C0002395	1	1	3562
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3566	IL4R	3566	IL4R	P24394	interleukin 4 receptor	null	receptor	3566	IL4R	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3566	umls:C0002395	3566	1	umls:C0002395	1	1	3566
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3589	IL11	3589	IL11	P20809	interleukin 11	null	null	3589	IL11	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3589	umls:C0002395	3589	1	umls:C0002395	1	1	3589
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3638	INSIG1	3638	INSIG1	O15503	insulin induced gene 1	Metabolism	null	3638	INSIG1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3638	umls:C0002395	3638	1	umls:C0002395	1	1	3638
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3673	ITGA2	3673	ITGA2	P17301	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)	Developmental Biology; Hemostasis; Extracellular matrix organization	cell adhesion molecule	3673	ITGA2	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3673	umls:C0002395	3673	1	umls:C0002395	1	1	3673
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3674	ITGA2B	3674	ITGA2B	P08514	integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)	Developmental Biology; Hemostasis; Extracellular matrix organization; Signal Transduction	cell adhesion molecule	3674	ITGA2B	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3674	umls:C0002395	3674	1	umls:C0002395	1	1	3674
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3767	KCNJ11	3767	KCNJ11	Q14654	potassium channel, inwardly rectifying subfamily J, member 11	Neuronal System; Metabolism	null	3767	KCNJ11	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3767	umls:C0002395	3767	1	umls:C0002395	1	1	3767
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3791	KDR	3791	KDR	P35968	kinase insert domain receptor	Developmental Biology; Signal Transduction; Extracellular matrix organization	null	3791	KDR	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3791	umls:C0002395	3791	1	umls:C0002395	1	1	3791
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3856	KRT8	3856	KRT8	P05787	keratin 8, type II	null	cytoskeletal protein; structural protein	3856	KRT8	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3856	umls:C0002395	3856	1	umls:C0002395	1	1	3856
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3897	L1CAM	3897	L1CAM	P32004	L1 cell adhesion molecule	Developmental Biology; Hemostasis	cell adhesion molecule; defense/immunity protein; hydrolase; phosphatase; receptor	3897	L1CAM	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3897	umls:C0002395	3897	1	umls:C0002395	1	1	3897
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3931	LCAT	3931	LCAT	P04180	lecithin-cholesterol acyltransferase	null	hydrolase; transferase	3931	LCAT	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3931	umls:C0002395	3931	1	umls:C0002395	1	1	3931
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3933	LCN1	3933	LCN1	P31025	lipocalin 1	Transmembrane transport of small molecules	isomerase; transfer/carrier protein	3933	LCN1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3933	umls:C0002395	3933	1	umls:C0002395	1	1	3933
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3938	LCT	3938	LCT	P09848	lactase	Metabolism	hydrolase	3938	LCT	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3938	umls:C0002395	3938	1	umls:C0002395	1	1	3938
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3953	LEPR	3953	LEPR	P48357	leptin receptor	Signal Transduction	defense/immunity protein; receptor; signaling molecule	3953	LEPR	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3953	umls:C0002395	3953	1	umls:C0002395	1	1	3953
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3972	LHB	3972	LHB	P01229	luteinizing hormone beta polypeptide	Metabolism of proteins; Signal Transduction; Metabolism	signaling molecule	3972	LHB	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3972	umls:C0002395	3972	1	umls:C0002395	1	1	3972
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3988	LIPA	3988	LIPA	P38571	lipase A, lysosomal acid, cholesterol esterase	null	hydrolase	3988	LIPA	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3988	umls:C0002395	3988	1	umls:C0002395	1	1	3988
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3990	LIPC	3990	LIPC	P11150	lipase, hepatic	null	hydrolase; storage protein	3990	LIPC	0.00231706751934751	0.00231706751934751	umls:C0002395	1	3990	umls:C0002395	3990	1	umls:C0002395	1	1	3990
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4041	LRP5	4041	LRP5	O75197	low density lipoprotein receptor-related protein 5	Signal Transduction	extracellular matrix protein; receptor	4041	LRP5	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4041	umls:C0002395	4041	1	umls:C0002395	1	1	4041
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4056	LTC4S	4056	LTC4S	Q16873	leukotriene C4 synthase	Metabolism	transferase	4056	LTC4S	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4056	umls:C0002395	4056	1	umls:C0002395	1	1	4056
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4074	M6PR	4074	M6PR	P20645	mannose-6-phosphate receptor (cation dependent)	Membrane Trafficking	receptor	4074	M6PR	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4074	umls:C0002395	4074	1	umls:C0002395	1	1	4074
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4088	SMAD3	4088	SMAD3	P84022	SMAD family member 3	null	transcription factor	4088	SMAD3	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4088	umls:C0002395	4088	1	umls:C0002395	1	1	4088
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4210	MEFV	4210	MEFV	O15553	Mediterranean fever	Immune System	ligase	4210	MEFV	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4210	umls:C0002395	4210	1	umls:C0002395	1	1	4210
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4259	MGST3	4259	MGST3	O14880	microsomal glutathione S-transferase 3	Metabolism	transferase	4259	MGST3	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4259	umls:C0002395	4259	1	umls:C0002395	1	1	4259
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4261	CIITA	4261	CIITA	P33076	class II, major histocompatibility complex, transactivator	Immune System	nucleic acid binding; transcription factor	4261	CIITA	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4261	umls:C0002395	4261	1	umls:C0002395	1	1	4261
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4277	MICB	4277	MICB	Q29980	MHC class I polypeptide-related sequence B	Immune System	defense/immunity protein; receptor	4277	MICB	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4277	umls:C0002395	4277	1	umls:C0002395	1	1	4277
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4295	MLN	4295	MLN	P12872	motilin	Signal Transduction	signaling molecule	4295	MLN	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4295	umls:C0002395	4295	1	umls:C0002395	1	1	4295
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4325	MMP16	4325	MMP16	P51512	matrix metallopeptidase 16 (membrane-inserted)	Extracellular matrix organization	extracellular matrix protein; hydrolase; protease	4325	MMP16	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4325	umls:C0002395	4325	1	umls:C0002395	1	1	4325
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4327	MMP19	4327	MMP19	Q99542	matrix metallopeptidase 19	Extracellular matrix organization	extracellular matrix protein; hydrolase; protease	4327	MMP19	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4327	umls:C0002395	4327	1	umls:C0002395	1	1	4327
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4397	MS	4397	MS	null	multiple sclerosis	null	null	4397	MS	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4397	umls:C0002395	4397	1	umls:C0002395	1	1	4397
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4481	MSR1	4481	MSR1	P21757	macrophage scavenger receptor 1	Binding and Uptake of Ligands by Scavenger Receptors	defense/immunity protein; receptor; transporter	4481	MSR1	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4481	umls:C0002395	4481	1	umls:C0002395	1	1	4481
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4508	ATP6	4508	ATP6	P00846	ATP synthase F0 subunit 6	Metabolism	null	4508	ATP6	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4508	umls:C0002395	4508	1	umls:C0002395	1	1	4508
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4511	TRNC	4511	TRNC	null	tRNA	null	null	4511	TRNC	0.00231706751934751	0.00231706751934751	umls:C0002395	1	4511	umls:C0002395	4511	1	umls:C0002395	1	1	4511
